{'Dense_Out': {'bias': 0.04, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.08, 'kernel': 1.37}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.4, 'kernel': 0.54}}}, 0.47879546880722046
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.95, 'kernel': 3.54}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.23, 'kernel': 0.34}}}, 0.3900874853134155
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.17, 'kernel': 0.93}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.24, 'kernel': 0.33}}}, 0.36821454763412476
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.81, 'kernel': 4.26}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.16, 'kernel': 0.21}}}, 0.43352967500686646
{'Dense_Out': {'bias': 0.01, 'kernel': 0.02}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.8, 'kernel': 3.92}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.19, 'kernel': 0.27}}}, 0.39355340600013733
{'Dense_Out': {'bias': 0.04, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.91, 'kernel': 3.75}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.34, 'kernel': 0.5}}}, 0.429585337638855
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.49, 'kernel': 5.0}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.33, 'kernel': 0.49}}}, 0.42819225788116455
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.09, 'kernel': 3.51}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.31, 'kernel': 0.41}}}, 0.3662264347076416
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 12.46, 'kernel': 8.49}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.19, 'kernel': 0.27}}}, 0.42009544372558594
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.75, 'kernel': 5.72}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.25, 'kernel': 0.35}}}, 0.42796894907951355
{'Dense_Out': {'bias': 0.05, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.95, 'kernel': 6.38}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.22, 'kernel': 0.29}}}, 0.49801772832870483
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.75, 'kernel': 3.98}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.61, 'kernel': 0.8}}}, 0.3750641644001007
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.17, 'kernel': 0.93}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.25, 'kernel': 0.34}}}, 0.46159112453460693
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.42, 'kernel': 3.2}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.2, 'kernel': 0.35}}}, 0.3198865056037903
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.81, 'kernel': 3.25}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.16, 'kernel': 0.22}}}, 0.32739949226379395
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.1, 'kernel': 0.95}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.3, 'kernel': 0.41}}}, 0.36423975229263306
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.76, 'kernel': 4.59}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.2, 'kernel': 0.32}}}, 0.5158801078796387
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.04, 'kernel': 4.48}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.16, 'kernel': 0.23}}}, 0.3831844627857208
{'Dense_Out': {'bias': 0.03, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.59, 'kernel': 2.61}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.71, 'kernel': 0.9}}}, 0.3891787528991699
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.06, 'kernel': 1.43}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.37, 'kernel': 0.52}}}, 0.4403311312198639
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.84, 'kernel': 3.43}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.15, 'kernel': 0.2}}}, 0.3357203006744385
{'Dense_Out': {'bias': 0.03, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.69, 'kernel': 1.34}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.8, 'kernel': 1.01}}}, 0.46084582805633545
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.44, 'kernel': 0.47}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.15, 'kernel': 0.2}}}, 0.4171642065048218
{'Dense_Out': {'bias': 0.03, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.11, 'kernel': 0.38}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.4, 'kernel': 0.51}}}, 0.49684828519821167
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.58, 'kernel': 3.7}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.32, 'kernel': 0.45}}}, 0.37956005334854126
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.66, 'kernel': 4.25}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.3}}}, 0.3428288698196411
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.73, 'kernel': 2.4}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.27, 'kernel': 0.37}}}, 0.36091357469558716
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.71, 'kernel': 0.33}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.26, 'kernel': 0.34}}}, 0.35033562779426575
{'Dense_Out': {'bias': 0.03, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.43, 'kernel': 1.12}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.23, 'kernel': 0.31}}}, 0.4468734860420227
{'Dense_Out': {'bias': 0.03, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.23, 'kernel': 1.99}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.33, 'kernel': 0.43}}}, 0.4040893614292145
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.81, 'kernel': 2.58}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.14, 'kernel': 0.19}}}, 0.4077402949333191
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.6, 'kernel': 0.77}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.39, 'kernel': 0.53}}}, 0.3957023620605469
{'Dense_Out': {'bias': 0.04, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.99, 'kernel': 2.57}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.63, 'kernel': 0.84}}}, 0.4593977630138397
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.85, 'kernel': 4.24}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.39, 'kernel': 0.54}}}, 0.40756461024284363
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.48, 'kernel': 3.13}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.33, 'kernel': 0.45}}}, 0.4010612964630127
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.49, 'kernel': 2.18}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.16, 'kernel': 0.26}}}, 0.4281875491142273
{'Dense_Out': {'bias': 0.03, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.21, 'kernel': 1.91}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.08, 'kernel': 0.21}}}, 0.44433948397636414
{'Dense_Out': {'bias': 0.04, 'kernel': 0.11}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.27, 'kernel': 3.08}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.35, 'kernel': 0.56}}}, 0.36959385871887207
{'Dense_Out': {'bias': 0.03, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.62, 'kernel': 0.48}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.33}}}, 0.46356338262557983
{'Dense_Out': {'bias': 0.04, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.03, 'kernel': 2.81}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.71, 'kernel': 0.9}}}, 0.41159018874168396
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.44, 'kernel': 3.38}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.28}}}, 0.3487497568130493
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.08, 'kernel': 3.28}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.26, 'kernel': 0.38}}}, 0.4595780372619629
{'Dense_Out': {'bias': 0.03, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.49, 'kernel': 3.02}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.52, 'kernel': 0.67}}}, 0.4266705811023712
{'Dense_Out': {'bias': 0.04, 'kernel': 0.1}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.2, 'kernel': 0.81}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.32, 'kernel': 0.47}}}, 0.47218477725982666
{'Dense_Out': {'bias': 0.03, 'kernel': 0.09}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.19, 'kernel': 0.97}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.37, 'kernel': 0.51}}}, 0.39354246854782104
{'Dense_Out': {'bias': 0.05, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.55, 'kernel': 1.05}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.54, 'kernel': 0.7}}}, 0.466762900352478
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.7, 'kernel': 0.64}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.65, 'kernel': 0.87}}}, 0.372488796710968
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.22, 'kernel': 0.92}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.28, 'kernel': 0.39}}}, 0.39595967531204224
{'Dense_Out': {'bias': 0.04, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.29, 'kernel': 2.31}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.25, 'kernel': 0.35}}}, 0.4622860848903656
{'Dense_Out': {'bias': 0.04, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.74, 'kernel': 3.17}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.32, 'kernel': 0.43}}}, 0.430006206035614
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 8.26, 'kernel': 6.37}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.19, 'kernel': 0.27}}}, 0.3292650580406189
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.81, 'kernel': 0.81}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.39, 'kernel': 0.57}}}, 0.4582160711288452
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.81, 'kernel': 2.62}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.29, 'kernel': 0.4}}}, 0.4093261659145355
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.23, 'kernel': 4.22}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.37, 'kernel': 0.48}}}, 0.4150354564189911
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.24, 'kernel': 3.62}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.15, 'kernel': 0.21}}}, 0.3388316035270691
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.37, 'kernel': 2.05}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.27, 'kernel': 0.38}}}, 0.42775118350982666
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.54, 'kernel': 0.51}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 1.06, 'kernel': 1.36}}}, 0.5071721076965332
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.32, 'kernel': 0.53}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.42, 'kernel': 0.53}}}, 0.3792271018028259
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.24, 'kernel': 3.88}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.3, 'kernel': 0.46}}}, 0.4110460579395294
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.3, 'kernel': 0.36}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.4, 'kernel': 0.54}}}, 0.4001952111721039
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.42, 'kernel': 0.93}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.69, 'kernel': 0.91}}}, 0.454639732837677
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.44, 'kernel': 4.19}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.16, 'kernel': 0.24}}}, 0.41852009296417236
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.71, 'kernel': 0.65}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.28}}}, 0.3592035174369812
{'Dense_Out': {'bias': 0.03, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.99, 'kernel': 4.22}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.22, 'kernel': 0.32}}}, 0.34417641162872314
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.63, 'kernel': 4.92}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.33, 'kernel': 0.43}}}, 0.38064485788345337
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.74, 'kernel': 1.96}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.35, 'kernel': 0.45}}}, 0.33721277117729187
{'Dense_Out': {'bias': 0.04, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.12, 'kernel': 3.96}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.94, 'kernel': 1.26}}}, 0.44563522934913635
{'Dense_Out': {'bias': 0.03, 'kernel': 0.07}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.08, 'kernel': 2.27}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.39, 'kernel': 0.53}}}, 0.46673017740249634
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.86, 'kernel': 2.01}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.69, 'kernel': 0.95}}}, 0.4277583956718445
{'Dense_Out': {'bias': 0.05, 'kernel': 0.09}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.72, 'kernel': 6.06}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.3}}}, 0.4820559620857239
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.05, 'kernel': 4.48}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.15, 'kernel': 0.21}}}, 0.3657679557800293
{'Dense_Out': {'bias': 0.04, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.94, 'kernel': 0.99}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.37, 'kernel': 0.6}}}, 0.4204711318016052
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.44, 'kernel': 1.91}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 1.14, 'kernel': 1.47}}}, 0.5321655869483948
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.95, 'kernel': 3.84}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.59, 'kernel': 0.75}}}, 0.3626035153865814
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.94, 'kernel': 2.31}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.17, 'kernel': 0.24}}}, 0.38531702756881714
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.23, 'kernel': 3.28}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.12, 'kernel': 0.17}}}, 0.37257906794548035
{'Dense_Out': {'bias': 0.05, 'kernel': 0.08}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.3, 'kernel': 2.69}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.66, 'kernel': 0.85}}}, 0.4512345790863037
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.24, 'kernel': 1.33}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.27, 'kernel': 0.38}}}, 0.366920530796051
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.94, 'kernel': 4.86}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.5, 'kernel': 0.68}}}, 0.49437475204467773
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 13.44, 'kernel': 8.81}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.29, 'kernel': 0.37}}}, 0.40455904603004456
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.62, 'kernel': 2.48}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.37, 'kernel': 0.5}}}, 0.45098769664764404
{'Dense_Out': {'bias': 0.02, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.9, 'kernel': 0.8}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.2, 'kernel': 0.29}}}, 0.41593509912490845
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 5.64, 'kernel': 2.54}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.26, 'kernel': 0.35}}}, 0.3812490701675415
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.02, 'kernel': 3.33}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.54, 'kernel': 0.69}}}, 0.4063103199005127
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.62, 'kernel': 1.65}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.29, 'kernel': 0.39}}}, 0.37419217824935913
{'Dense_Out': {'bias': 0.03, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.55, 'kernel': 1.32}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.3, 'kernel': 0.41}}}, 0.31212615966796875
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.72, 'kernel': 1.86}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.4, 'kernel': 0.55}}}, 0.37813234329223633
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 2.47, 'kernel': 2.12}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.23, 'kernel': 0.32}}}, 0.34602469205856323
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.97, 'kernel': 1.21}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.22, 'kernel': 0.3}}}, 0.39914339780807495
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.7, 'kernel': 2.59}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.19, 'kernel': 0.26}}}, 0.40093445777893066
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.84, 'kernel': 1.7}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.14, 'kernel': 0.19}}}, 0.43485742807388306
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 4.22, 'kernel': 2.95}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.27, 'kernel': 0.37}}}, 0.35785141587257385
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.11, 'kernel': 0.77}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.18, 'kernel': 0.24}}}, 0.366997092962265
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.47, 'kernel': 1.15}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.23, 'kernel': 0.32}}}, 0.40764763951301575
{'Dense_Out': {'bias': 0.02, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.88, 'kernel': 1.36}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.14, 'kernel': 0.2}}}, 0.3890630900859833
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.19, 'kernel': 1.09}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.21, 'kernel': 0.3}}}, 0.3843981921672821
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 7.81, 'kernel': 5.23}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.19, 'kernel': 0.26}}}, 0.42640072107315063
{'Dense_Out': {'bias': 0.02, 'kernel': 0.04}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 1.66, 'kernel': 1.24}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.26, 'kernel': 0.34}}}, 0.3522564172744751
{'Dense_Out': {'bias': 0.03, 'kernel': 0.06}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 0.98, 'kernel': 0.7}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.52, 'kernel': 0.68}}}, 0.4497445821762085
{'Dense_Out': {'bias': 0.03, 'kernel': 0.05}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 6.27, 'kernel': 4.52}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.11, 'kernel': 0.17}}}, 0.41736483573913574
{'Dense_Out': {'bias': 0.01, 'kernel': 0.03}, 'HeinsenMinGRULayer_0': {'Dense_x': {'bias': 3.52, 'kernel': 2.39}}, 'HeinsenMinGRULayer_1': {'Dense_x': {'bias': 0.14, 'kernel': 0.19}}}, 0.3778923749923706
